owner_mode	owner_genre	recipe_id	recipe_name	identity_ordinal	P_level	raw_candidate_count	effective_candidate_count	raw_effective_reconciliation	selected_archetype_id	selected_archetype_name	weight_provenance	reachability_state	RhythmFamily	structural_signature	structural_minmax_summary	materialized_signature	bass_identity	chord_identity	melodic_identity	motif_identity	secondary_role	phrase_law_metadata	effective_density	selection_seed	realization_seed	contract_id	contract_status	contract_scope	contract_quantifier	expected_witness	actual_witness	evaluation	reason	offending_stage
15	Lo-Fi	15	Minimal Sleep	27	P1	3	3	ORDER_NORMALIZED	415	sparse_fast_break	70	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	86cfa336	8	2	7	4	2	3	10	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	27	P2	3	3	ORDER_NORMALIZED	415	sparse_fast_break	70	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	33c8152e	8	2	7	4	2	3	10	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	27	P3	3	3	ORDER_NORMALIZED	415	sparse_fast_break	70	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	58b1eabc	8	2	7	4	2	3	10	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	28	P1	3	3	ORDER_NORMALIZED	416	halftime_switch	155	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	da927704	8	1	1	2	2	3	14	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	28	P2	3	3	ORDER_NORMALIZED	416	halftime_switch	155	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	44982966	8	1	1	2	2	3	14	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	28	P3	3	3	ORDER_NORMALIZED	416	halftime_switch	155	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	eb76eab3	8	1	1	2	2	3	14	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	29	P1	3	3	ORDER_NORMALIZED	403	hypnotic_sparse	85	AUTO_OBSERVED	FourFloor	1f7a7f54	0:4-4,1:1-2,2:2-4,3:0-1,4:0-1,5:1-3	91807338	8	2	6	5	2	3	11	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	29	P2	3	3	ORDER_NORMALIZED	403	hypnotic_sparse	85	AUTO_OBSERVED	FourFloor	1f7a7f54	0:4-4,1:1-2,2:2-4,3:0-1,4:0-1,5:1-3	51a913c4	8	2	6	5	2	3	11	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	29	P3	3	3	ORDER_NORMALIZED	403	hypnotic_sparse	85	AUTO_OBSERVED	FourFloor	1f7a7f54	0:4-4,1:1-2,2:2-4,3:0-1,4:0-1,5:1-3	895a394e	8	2	6	5	2	3	11	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	30	P1	3	3	ORDER_NORMALIZED	416	halftime_switch	155	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	9ee5ca91	6	2	3	5	2	3	14	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	30	P2	3	3	ORDER_NORMALIZED	416	halftime_switch	155	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	312dc213	6	2	3	5	2	3	14	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	30	P3	3	3	ORDER_NORMALIZED	416	halftime_switch	155	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	0a69a1d2	6	2	3	5	2	3	14	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	31	P1	3	3	ORDER_NORMALIZED	403	hypnotic_sparse	85	AUTO_OBSERVED	FourFloor	1f7a7f54	0:4-4,1:1-2,2:2-4,3:0-1,4:0-1,5:1-3	5029e6b1	10	7	2	5	2	3	11	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	31	P2	3	3	ORDER_NORMALIZED	403	hypnotic_sparse	85	AUTO_OBSERVED	FourFloor	1f7a7f54	0:4-4,1:1-2,2:2-4,3:0-1,4:0-1,5:1-3	7a0ed387	10	7	2	5	2	3	11	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	31	P3	3	3	ORDER_NORMALIZED	403	hypnotic_sparse	85	AUTO_OBSERVED	FourFloor	1f7a7f54	0:4-4,1:1-2,2:2-4,3:0-1,4:0-1,5:1-3	18500999	10	7	2	5	2	3	11	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	32	P1	3	3	ORDER_NORMALIZED	416	halftime_switch	155	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	68332885	10	2	6	1	2	1	14	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	32	P2	3	3	ORDER_NORMALIZED	416	halftime_switch	155	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	cdd04317	10	2	6	1	2	1	14	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	32	P3	3	3	ORDER_NORMALIZED	416	halftime_switch	155	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	fdbfd6da	10	2	6	1	2	1	14	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	33	P1	3	3	ORDER_NORMALIZED	416	halftime_switch	155	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	63150f6c	8	2	4	4	2	3	14	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	33	P2	3	3	ORDER_NORMALIZED	416	halftime_switch	155	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	82187656	8	2	4	4	2	3	14	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	33	P3	3	3	ORDER_NORMALIZED	416	halftime_switch	155	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	388d9e99	8	2	4	4	2	3	14	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	34	P1	3	3	ORDER_NORMALIZED	415	sparse_fast_break	70	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	11ae822d	6	2	6	2	2	1	10	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	34	P2	3	3	ORDER_NORMALIZED	415	sparse_fast_break	70	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	3c52ccf5	6	2	6	2	2	1	10	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	34	P3	3	3	ORDER_NORMALIZED	415	sparse_fast_break	70	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	0d98ce5f	6	2	6	2	2	1	10	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	35	P1	3	3	ORDER_NORMALIZED	415	sparse_fast_break	70	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	f22e959e	4	7	5	2	2	3	10	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	35	P2	3	3	ORDER_NORMALIZED	415	sparse_fast_break	70	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	2d960ac4	4	7	5	2	2	3	10	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	35	P3	3	3	ORDER_NORMALIZED	415	sparse_fast_break	70	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	5a076ee5	4	7	5	2	2	3	10	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	36	P1	3	3	ORDER_NORMALIZED	415	sparse_fast_break	70	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	7e37e59b	8	2	6	2	2	2	10	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	36	P2	3	3	ORDER_NORMALIZED	415	sparse_fast_break	70	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	2197af6b	8	2	6	2	2	2	10	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	36	P3	3	3	ORDER_NORMALIZED	415	sparse_fast_break	70	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	6c11eb95	8	2	6	2	2	2	10	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	37	P1	3	3	ORDER_NORMALIZED	416	halftime_switch	155	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	0d65e482	10	2	5	4	2	1	14	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	37	P2	3	3	ORDER_NORMALIZED	416	halftime_switch	155	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	ce3ac8c4	10	2	5	4	2	1	14	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	37	P3	3	3	ORDER_NORMALIZED	416	halftime_switch	155	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	b4004999	10	2	5	4	2	1	14	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	38	P1	3	3	ORDER_NORMALIZED	416	halftime_switch	155	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	e299d94b	3	2	5	2	2	2	14	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	38	P2	3	3	ORDER_NORMALIZED	416	halftime_switch	155	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	80cfb355	3	2	5	2	2	2	14	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	38	P3	3	3	ORDER_NORMALIZED	416	halftime_switch	155	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	54fc2f84	3	2	5	2	2	2	14	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	39	P1	3	3	ORDER_NORMALIZED	415	sparse_fast_break	70	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	2c9688a6	4	7	2	1	2	3	10	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	39	P2	3	3	ORDER_NORMALIZED	415	sparse_fast_break	70	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	370d4174	4	7	2	1	2	3	10	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	39	P3	3	3	ORDER_NORMALIZED	415	sparse_fast_break	70	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	476f730b	4	7	2	1	2	3	10	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	40	P1	3	3	ORDER_NORMALIZED	403	hypnotic_sparse	85	AUTO_OBSERVED	FourFloor	1f7a7f54	0:4-4,1:1-2,2:2-4,3:0-1,4:0-1,5:1-3	2b587d81	10	1	1	5	2	1	11	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	40	P2	3	3	ORDER_NORMALIZED	403	hypnotic_sparse	85	AUTO_OBSERVED	FourFloor	1f7a7f54	0:4-4,1:1-2,2:2-4,3:0-1,4:0-1,5:1-3	1df1f097	10	1	1	5	2	1	11	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	40	P3	3	3	ORDER_NORMALIZED	403	hypnotic_sparse	85	AUTO_OBSERVED	FourFloor	1f7a7f54	0:4-4,1:1-2,2:2-4,3:0-1,4:0-1,5:1-3	746cec89	10	1	1	5	2	1	11	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	41	P1	3	3	ORDER_NORMALIZED	416	halftime_switch	155	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	4a8899f8	8	7	3	5	2	3	14	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	41	P2	3	3	ORDER_NORMALIZED	416	halftime_switch	155	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	d48e7eba	8	7	3	5	2	3	14	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	41	P3	3	3	ORDER_NORMALIZED	416	halftime_switch	155	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	7b80c7bf	8	7	3	5	2	3	14	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	42	P1	3	3	ORDER_NORMALIZED	403	hypnotic_sparse	85	AUTO_OBSERVED	FourFloor	1f7a7f54	0:4-4,1:1-2,2:2-4,3:0-1,4:0-1,5:1-3	fa63729d	6	2	6	4	2	2	11	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	42	P2	3	3	ORDER_NORMALIZED	403	hypnotic_sparse	85	AUTO_OBSERVED	FourFloor	1f7a7f54	0:4-4,1:1-2,2:2-4,3:0-1,4:0-1,5:1-3	b99807a1	6	2	6	4	2	2	11	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	42	P3	3	3	ORDER_NORMALIZED	403	hypnotic_sparse	85	AUTO_OBSERVED	FourFloor	1f7a7f54	0:4-4,1:1-2,2:2-4,3:0-1,4:0-1,5:1-3	c35da58f	6	2	6	4	2	2	11	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	43	P1	3	3	ORDER_NORMALIZED	415	sparse_fast_break	70	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	ca35f08b	10	2	9	2	2	2	10	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	43	P2	3	3	ORDER_NORMALIZED	415	sparse_fast_break	70	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	41d4e963	10	2	9	2	2	2	10	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
15	Lo-Fi	15	Minimal Sleep	43	P3	3	3	ORDER_NORMALIZED	415	sparse_fast_break	70	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	33830050	10	2	9	2	2	2	10	1477833942	1477833942	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
